id_projeto;base;base_cost;base_duration;base_end_at;base_start_at;delay;delta;expected;expected_duration;expected_end_at;expected_start_at;floor_id;idp;name;name_x;name_y;position;realized;replication_group;total_cost
22099;1.0;530095.2631503633;405.0;2026-04-14;2025-03-05;237.0;0.0;0.62074528;405.0;2026-12-07;2025-10-28;757840;0.62;BL B - PAV 07;BL B - PAV 07;BL B - PAV 07;39;0.62074528;BLOCO B;442443.1578102798
22099;1.0;530095.2631503632;411.0;2026-04-22;2025-03-07;232.0;6.0;0.62074528;405.0;2026-12-10;2025-10-31;766233;0.62;BL B - PAV 08;BL B - PAV 08;BL B - PAV 08;38;0.62074528;BLOCO B;442443.1578102799
22099;1.0;344222.7417553364;94.0;2025-06-13;2025-03-11;433.0;-168.0;0.65416073;262.0;2026-08-20;2025-12-01;774153;0.65;BL B - COBERTURA;BL B - COBERTURA;BL B - COBERTURA;37;0.65416073;BLOCO B;262812.8116286789
22099;0.0;0.0;;;;;;1.0;67.0;2026-03-13;2026-01-05;1032655;0.0;BL B - RESERVATÓRIO ELEVADO;BL B - RESERVATÓRIO ELEVADO;BL B - RESERVATÓRIO ELEVADO;36;1.0;BLOCO B;171921.8201728402
22099;1.0;243195.1086443871;29.0;2025-05-22;2025-04-23;392.0;8.0;0.0;21.0;2026-06-18;2026-05-28;771061;0.0;BL B - FACHADA POSTERIOR;BL B - FACHADA POSTERIOR;BL B - FACHADA POSTERIOR;35;0.0;BLOCO B;67362.9109208759
22099;0.0;0.0;;;;;;0.0;20.0;2026-06-25;2026-06-05;963675;0.0;BL B - FACHADA LAT. DIR;BL B - FACHADA LAT. DIR;;34;0.0;BLOCO B;67362.9109208759
22099;0.0;0.0;;;;;;0.0;27.0;2026-07-09;2026-06-12;963676;0.0;BL B - FACHADA FRONTAL;BL B - FACHADA FRONTAL;;33;0.0;BLOCO B;67362.9109208759
22099;0.0;0.0;;;;;;0.0;27.0;2026-07-16;2026-06-19;963677;0.0;BL B - FACHADA LAT. ESQ;BL B - FACHADA LAT. ESQ;;32;0.0;BLOCO B;67362.9109208759
22099;1.0;200000.00006;99.0;2025-07-01;2025-03-24;344.0;20.0;0.225;79.0;2026-06-10;2026-03-23;771054;0.65;BL B - EQUIPAMENTOS;BL B - EQUIPAMENTOS;BL B - EQUIPAMENTOS;31;0.65;BLOCO B;180931.7029114224
22099;1.0;1301232.2578477769;221.0;2025-01-31;2024-06-24;549.0;-549.0;0.83275685;770.0;2026-08-03;2024-06-24;757833;0.83;BL A - TÉRREO;BL A - TÉRREO;BL A - TÉRREO;30;0.83275685;BLOCO A;1038141.879943161
22099;1.0;530095.2631503635;163.0;2025-02-07;2024-08-28;546.0;-110.0;0.60774157;273.0;2026-08-07;2025-11-07;757880;0.61;BL A - PAV 01;BL A - PAV 01;BL A - PAV 01;29;0.60774157;BLOCO A;442443.1578102798
22099;1.0;530095.2631503633;168.0;2025-02-14;2024-08-30;545.0;-101.0;0.60774157;269.0;2026-08-13;2025-11-17;757881;0.61;BL A - PAV 02;BL A - PAV 02;BL A - PAV 02;28;0.60774157;BLOCO A;442443.1578102796
22099;1.0;530095.2631503635;171.0;2025-02-21;2024-09-03;544.0;-100.0;0.60774157;271.0;2026-08-19;2025-11-21;757882;0.61;BL A - PAV 03;BL A - PAV 03;BL A - PAV 03;27;0.60774157;BLOCO A;442443.1578102798
22099;1.0;530095.2631503633;176.0;2025-02-28;2024-09-05;543.0;-96.0;0.60774157;272.0;2026-08-25;2025-11-26;757883;0.61;BL A - PAV 04;BL A - PAV 04;BL A - PAV 04;26;0.60773524;BLOCO A;442443.1578102798
22099;1.0;530095.2631503633;179.0;2025-03-07;2024-09-09;542.0;-90.0;0.60774157;269.0;2026-08-31;2025-12-05;757884;0.6;BL A - PAV 05;BL A - PAV 05;BL A - PAV 05;25;0.59974012;BLOCO A;442443.1578102799
22099;1.0;530095.2631503633;184.0;2025-03-14;2024-09-11;539.0;-83.0;0.60768502;267.0;2026-09-04;2025-12-11;757885;0.58;BL A - PAV 06;BL A - PAV 06;BL A - PAV 06;24;0.57880402;BLOCO A;442443.1578102799
22099;1.0;530095.2631503635;189.0;2025-03-21;2024-09-13;539.0;-79.0;0.59845904;268.0;2026-09-11;2025-12-17;757886;0.57;BL A - PAV 07;BL A - PAV 07;BL A - PAV 07;23;0.57056069;BLOCO A;442443.1578102799
22099;1.0;530095.2631503633;192.0;2025-03-28;2024-09-17;538.0;-63.0;0.56847462;255.0;2026-09-17;2026-01-05;766246;0.55;BL A - PAV 08;BL A - PAV 08;BL A - PAV 08;22;0.55206441;BLOCO A;442443.1578102797
22099;1.0;344222.7417553364;92.0;2024-12-20;2024-09-19;595.0;-24.0;0.65416073;116.0;2026-08-07;2026-04-13;774159;0.13;BL A - COBERTURA;BL A - COBERTURA;BL A - COBERTURA;21;0.13083215;BLOCO A;262812.8116286789
22099;0.0;0.0;;;;;;1.0;25.0;2026-02-13;2026-01-19;1032654;0.0;BL A - RESERVATÓRIO ELEVADO;BL A - RESERVATÓRIO ELEVADO;BL A - RESERVATÓRIO ELEVADO;20;1.0;BLOCO A;171921.8201728402
22099;1.0;243195.1086443871;29.0;2024-11-28;2024-10-30;595.0;9.0;0.0;20.0;2026-07-16;2026-06-26;771066;0.0;BL A - FACHADA POSTERIOR;BL A - FACHADA POSTERIOR;BL A - FACHADA POSTERIOR;19;0.0;BLOCO A;67362.9109208759
22099;0.0;0.0;;;;;;0.0;13.0;2026-07-16;2026-07-03;963694;0.0;BL A - FACHADA LAT. DIR;BL A - FACHADA LAT. DIR;;18;0.0;BLOCO A;67362.9109208759
22099;0.0;0.0;;;;;;0.0;20.0;2026-07-30;2026-07-10;963695;0.0;BL A - FACHADA FRONTAL;BL A - FACHADA FRONTAL;;17;0.0;BLOCO A;67362.9109208759
22099;0.0;0.0;;;;;;0.0;13.0;2026-08-13;2026-07-31;963696;0.0;BL A - FACHADA LAT. ESQ;BL A - FACHADA LAT. ESQ;;16;0.0;BLOCO A;67362.9109208759
22099;1.0;200000.00006;98.0;2025-01-08;2024-10-02;539.0;19.0;0.0;79.0;2026-07-01;2026-04-13;771060;0.0;BL A - EQUIPAMENTOS;BL A - EQUIPAMENTOS;BL A - EQUIPAMENTOS;15;0.0;BLOCO A;180931.7029114224
22099;1.0;973869.3;22.0;2024-05-24;2024-05-02;0.0;0.0;0.0;22.0;2024-05-24;2024-05-02;771042;0.0;MOBILIZAÇÃO e LIMPEZA DO TERRENO;MOBILIZAÇÃO e LIMPEZA DO TERRENO;MOBILIZAÇÃO e LIMPEZA DO TERRENO;14;0.0;;0.0
22099;1.0;222779.18;32.0;2024-07-05;2024-06-03;87.0;-87.0;1.0;119.0;2024-09-30;2024-06-03;771043;1.0;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;13;1.0;;34841.36
22099;0.0;0.0;65.0;2024-07-31;2024-05-27;114.0;-114.0;1.0;179.0;2024-11-22;2024-05-27;771053;0.0;TERRAPLANAGEM;TERRAPLANAGEM;TERRAPLANAGEM;12;1.0;;1162494.65
22099;1.0;1701943.26;91.0;2024-09-30;2024-07-01;15.0;-15.0;1.0;106.0;2024-10-15;2024-07-01;771044;1.0;MURO EXTERNO;MURO EXTERNO;MURO EXTERNO;11;1.0;;633202.95
22099;1.0;735379.346;50.0;2024-10-22;2024-09-02;304.0;-262.0;1.0;312.0;2025-08-22;2024-10-14;771045;1.0;INFRAESTRUTURA - DRENEGEM e ESGOTO (LINHAS PRINCIPAIS);INFRAESTRUTURA - DRENEGEM e ESGOTO (LINHAS PRINCIPAIS);INFRAESTRUTURA - DRENEGEM e ESGOTO (LINHAS PRINCIPAIS);10;1.0;;868527.732878
22099;1.0;284973.0;172.0;2025-04-25;2024-11-04;18.0;-18.0;1.0;190.0;2025-05-13;2024-11-04;771046;1.0;INFRAESTRUTURA COMPLEMENTAR (HIDRO, DRENAGEM, TELEFONE e ELÉTRICA);INFRAESTRUTURA COMPLEMENTAR (HIDRO, DRENAGEM, TELEFONE e ELÉTRICA);INFRAESTRUTURA COMPLEMENTAR (HIDRO, DRENAGEM, TELEFONE e ELÉTRICA);9;1.0;;980682.975
22099;1.0;2208873.45;256.0;2025-09-19;2025-01-06;318.0;-360.0;0.70355226;616.0;2026-08-03;2024-11-25;771050;0.7;ÁREA COMUM - PERIFERIA;ÁREA COMUM - PERIFERIA;ÁREA COMUM - PERIFERIA;8;0.70168421;;433718.08
22099;1.0;498798.654;67.0;2024-11-08;2024-09-02;227.0;-86.0;1.0;153.0;2025-06-23;2025-01-21;773708;1.0;RESERVATÓRIO EXTERNO;RESERVATÓRIO EXTERNO;RESERVATÓRIO EXTERNO;7;1.0;;414970.3199999999
22099;1.0;315000.0;69.0;2024-12-17;2024-10-09;589.0;-399.0;0.65791667;468.0;2026-07-29;2025-04-17;771047;0.75;INFRAESTRUTURA - REDE ELÉTRICA;INFRAESTRUTURA - REDE ELÉTRICA;INFRAESTRUTURA - REDE ELÉTRICA;6;0.752;;495000.0
22099;1.0;2180947.93;109.0;2025-02-21;2024-11-04;472.0;-302.0;0.80285336;411.0;2026-06-08;2025-04-23;771048;0.78;PAVIMENTAÇÃO;PAVIMENTAÇÃO;PAVIMENTAÇÃO;5;0.7778;;380953.39
22099;0.0;0.0;217.0;2025-06-09;2024-11-04;367.0;-197.0;0.59473471;414.0;2026-06-11;2025-04-23;771051;0.0;PASSEIO/CALÇADA;PASSEIO/CALÇADA;PASSEIO/CALÇADA;4;0.41;;206680.18
22099;0.0;0.0;217.0;2025-06-09;2024-11-04;364.0;-195.0;0.80380091;412.0;2026-06-08;2025-04-22;771052;0.0;VAGAS DE GARAGEM;VAGAS DE GARAGEM;VAGAS DE GARAGEM;3;0.78;;516702.22
22099;0.0;0.0;91.0;2025-12-31;2025-10-01;296.0;7.0;0.0;84.0;2026-10-23;2026-07-31;771049;0.0;PAISAGISMO;PAISAGISMO;PAISAGISMO;2;0.0;;0.0
22099;0.0;0.0;;;;;;0.0;21.0;2026-10-23;2026-10-02;799104;0.0;SERVIÇOS FINAIS;SERVIÇOS FINAIS;;1;0.0;;21250.0
25015;1.0;19594.21;35.0;2024-05-13;2024-04-08;0.0;0.0;0.0;35.0;2024-05-13;2024-04-08;811582;0.0;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;29;0.0;ÁREA COMUM/OUTROS;0.0
25015;1.0;190943.84;42.0;2024-05-20;2024-04-08;0.0;0.0;0.0;42.0;2024-05-20;2024-04-08;811581;0.0;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;28;0.0;ÁREA COMUM/OUTROS;0.0
25015;1.0;2186141.0846875;301.0;2025-03-31;2024-06-03;435.0;-435.0;1.0;736.0;2026-06-09;2024-06-03;811156;1.0;SUBSOLO;SUBSOLO;SUBSOLO;27;1.0;TORRE ÚNICA;2511360.634966997
25015;1.0;381814.5632667736;80.0;2025-03-10;2024-12-20;464.0;-403.0;1.0;483.0;2026-06-17;2025-02-19;811157;1.0;PILOTIS;PILOTIS;PILOTIS;26;1.0;TORRE ÚNICA;454971.0389316202
25015;1.0;414109.5420667736;105.0;2025-04-23;2025-01-08;477.0;-388.0;0.97771202;493.0;2026-08-13;2025-04-07;811158;0.98;GARAGEM 01;GARAGEM 01;GARAGEM 01;25;0.97771202;TORRE ÚNICA;597513.9141316201
25015;1.0;788632.1945054228;341.0;2025-12-29;2025-01-22;214.0;-109.0;0.66545406;450.0;2026-07-31;2025-05-07;811140;0.64;TORRE PAV 01;TORRE PAV 01;TORRE PAV 01;24;0.6425825;TORRE ÚNICA;868731.677160935
25015;1.0;788632.1945054226;338.0;2026-01-08;2025-02-04;216.0;-109.0;0.71005646;447.0;2026-08-12;2025-05-22;811141;0.7;TORRE PAV 02;TORRE PAV 02;TORRE PAV 02;23;0.69530852;TORRE ÚNICA;869779.9713275599
25015;1.0;788632.1945054228;336.0;2026-01-19;2025-02-17;217.0;-108.0;0.60802936;444.0;2026-08-24;2025-06-06;811142;0.58;TORRE PAV 03;TORRE PAV 03;TORRE PAV 03;22;0.58423905;TORRE ÚNICA;869779.9713275599
25015;1.0;788632.1945054227;334.0;2026-01-28;2025-02-28;218.0;-102.0;0.58839685;436.0;2026-09-03;2025-06-24;811144;0.51;TORRE PAV 04;TORRE PAV 04;TORRE PAV 04;21;0.51001292;TORRE ÚNICA;869779.9713275599
25015;1.0;788632.194505423;330.0;2026-02-06;2025-03-13;222.0;-109.0;0.58839685;439.0;2026-09-16;2025-07-04;811145;0.5;TORRE PAV 05;TORRE PAV 05;TORRE PAV 05;20;0.50245708;TORRE ÚNICA;869779.9713275599
25015;1.0;788632.194505423;328.0;2026-02-17;2025-03-26;223.0;-110.0;0.5460743;438.0;2026-09-28;2025-07-17;811146;0.48;TORRE PAV 06;TORRE PAV 06;TORRE PAV 06;19;0.48319457;TORRE ÚNICA;869779.97132756
25015;1.0;788632.1945054228;324.0;2026-02-26;2025-04-08;224.0;-112.0;0.50858049;436.0;2026-10-08;2025-07-29;811147;0.48;TORRE PAV 07;TORRE PAV 07;TORRE PAV 07;18;0.47697868;TORRE ÚNICA;869779.9713275596
25015;1.0;788632.194505423;320.0;2026-03-09;2025-04-23;226.0;-119.0;0.46030778;439.0;2026-10-21;2025-08-08;811149;0.45;TORRE PAV 08;TORRE PAV 08;TORRE PAV 08;17;0.44859586;TORRE ÚNICA;869779.9713275598
25015;1.0;788632.194505423;315.0;2026-03-18;2025-05-07;230.0;-125.0;0.44859586;440.0;2026-11-03;2025-08-20;811150;0.45;TORRE PAV 09;TORRE PAV 09;TORRE PAV 09;16;0.44859586;TORRE ÚNICA;869779.9713275597
25015;1.0;788632.1945054227;311.0;2026-03-27;2025-05-20;231.0;-126.0;0.44859586;437.0;2026-11-13;2025-09-02;811151;0.45;TORRE PAV 10;TORRE PAV 10;TORRE PAV 10;15;0.44859586;TORRE ÚNICA;869779.9713275601
25015;1.0;788632.1945054226;310.0;2026-04-08;2025-06-02;231.0;-123.0;0.44249335;433.0;2026-11-25;2025-09-18;811152;0.43;TORRE PAV 11;TORRE PAV 11;TORRE PAV 11;14;0.43462161;TORRE ÚNICA;869779.9713275599
25015;1.0;788632.1945054225;308.0;2026-04-17;2025-06-13;234.0;-125.0;0.43813441;433.0;2026-12-07;2025-09-30;811153;0.43;TORRE PAV 12;TORRE PAV 12;TORRE PAV 12;13;0.43462161;TORRE ÚNICA;869779.97132756
25015;0.99904495;744565.3502054226;306.0;2026-04-29;2025-06-27;232.0;-127.0;0.4063192;433.0;2026-12-17;2025-10-10;811154;0.4;TORRE COBERTURA;TORRE COBERTURA;TORRE COBERTURA;12;0.40198812;TORRE ÚNICA;823168.67162756
25015;1.0;827326.3812084676;94.0;2025-10-16;2025-07-14;151.0;-51.0;1.0;145.0;2026-03-16;2025-10-22;811159;1.0;TORRE COBERTA;TORRE COBERTA;TORRE COBERTA;11;1.0;TORRE ÚNICA;841786.5190784746
25015;1.0;222629.4978090068;91.0;2025-10-28;2025-07-29;178.0;-77.0;0.98104814;168.0;2026-04-24;2025-11-07;811160;0.97;TORRE ÁTICO;TORRE ÁTICO;TORRE ÁTICO;10;0.96683425;TORRE ÚNICA;200762.0233969736
25015;1.0;903152.0533322237;133.0;2025-12-15;2025-08-04;178.0;-24.0;0.25591798;157.0;2026-06-11;2026-01-05;811155;0.26;FACHADA - FRONTAL (SUL);FACHADA - FRONTAL (SUL);FACHADA - FRONTAL (SUL);9;0.25591798;TORRE ÚNICA;1273306.0714999998
25015;0.0;0.0;;;;;;0.00715033;153.0;2026-07-27;2026-02-24;913018;0.0;FACHADA - DIREITA (LESTE);FACHADA - DIREITA (LESTE);FACHADA - DIREITA (LESTE);8;0.00715033;TORRE ÚNICA;279361.5015
25015;0.0;0.0;;;;;;0.00595861;140.0;2026-08-27;2026-04-09;913020;0.0;FACHADA - ESQUERDA (OESTE);FACHADA - ESQUERDA (OESTE);FACHADA - ESQUERDA (OESTE);7;0.00357517;TORRE ÚNICA;279361.5015
25015;0.992038;903152.0533322237;140.0;2026-05-05;2025-12-16;57.0;40.0;0.09923752;100.0;2026-07-01;2026-03-23;811565;0.0;FACHADA - POSTERIOR (NORTE);FACHADA - POSTERIOR (NORTE);FACHADA - POSTERIOR (NORTE);6;0.00026146;TORRE ÚNICA;1273306.0714999998
25015;1.0;733520.2699999999;357.0;2026-02-09;2025-02-17;241.0;-71.0;0.17523776;428.0;2026-10-08;2025-08-06;811564;0.01;EQUIPAMENTOS;EQUIPAMENTOS;EQUIPAMENTOS;5;0.00758212;ÁREA COMUM/OUTROS;1291602.58
25015;0.98994974;2517287.11;570.0;2026-04-24;2024-10-01;119.0;192.0;0.16887943;378.0;2026-08-21;2025-08-08;811580;0.09;ÁREA COMUM - PERIFERIA;ÁREA COMUM - PERIFERIA;ÁREA COMUM - PERIFERIA;4;0.08832584;ÁREA COMUM/OUTROS;497221.0599900371
25015;0.0;91587.57;4.0;2026-05-08;2026-05-04;223.0;-2.0;0.0;6.0;2026-12-17;2026-12-11;811576;0.0;SERVIÇOS FINAIS;SERVIÇOS FINAIS;;3;0.0;ÁREA COMUM/OUTROS;114406.97
25015;0.0;0.0;4.0;2026-05-08;2026-05-04;223.0;-2.0;0.0;6.0;2026-12-17;2026-12-11;811577;0.0;DECORAÇÃO;DECORAÇÃO;;2;0.0;ÁREA COMUM/OUTROS;0.0
25015;1.0;48417.45;4.0;2024-04-05;2024-04-01;;;0.0;;;;811583;0.0;SERVIÇOS INICIAIS;SERVIÇOS INICIAIS;SERVIÇOS INICIAIS;2;0.0;;0.0
25015;0.0;0.0;57.0;2026-04-28;2026-03-02;233.0;1.0;0.0;56.0;2026-12-17;2026-10-22;811578;0.0;PAISAGISMO;PAISAGISMO;PAISAGISMO;1;0.0;ÁREA COMUM/OUTROS;0.0
25015;0.97574625;4536598.16;767.0;2026-05-08;2024-04-01;;;0.0;;;;811584;0.0;INDIRETO SIENGE;INDIRETO SIENGE;INDIRETO SIENGE;1;0.0;;0.0
25017;0.0;0.0;41.0;2023-03-22;2023-02-09;0.0;0.0;0.0;41.0;2023-03-22;2023-02-09;811590;0.0;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;INSTALAÇÕES PROVISÓRIAS;44;0.0;ÁREA EXTERNA;0.0
25017;1.0;217772.59;4.0;2023-01-06;2023-01-02;;;0.0;;;;811588;0.0;SERVIÇOS INICIAIS;SERVIÇOS INICIAIS;SERVIÇOS INICIAIS;43;0.0;;0.0
25017;1.0;39006.56;30.0;2023-02-08;2023-01-09;0.0;0.0;0.0;30.0;2023-02-08;2023-01-09;811589;0.0;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;MOBILIZAÇÃO E LIMPEZA DO TERRENO;43;0.0;ÁREA EXTERNA;0.0
25017;1.0;1369425.7466613862;561.0;2024-07-16;2023-01-02;547.0;-547.0;1.0;1108.0;2026-01-14;2023-01-02;811615;0.99;SUBSOLO;SUBSOLO;SUBSOLO;42;0.98855167;TORRE 01;1605108.7190001353
25017;1.0;268225.8878625074;36.0;2023-09-29;2023-08-24;833.0;-833.0;1.0;869.0;2026-01-09;2023-08-24;811614;0.97;PILOTIS;PILOTIS;PILOTIS;41;0.97187558;TORRE 01;793082.3544879752
25017;1.0;321030.4345238936;315.0;2024-07-23;2023-09-12;533.0;-533.0;1.0;848.0;2026-01-07;2023-09-12;811613;1.0;GARAGEM 01;GARAGEM 01;GARAGEM 01;40;0.99931859;TORRE 01;388932.8111483725
25017;1.0;321030.4345238936;301.0;2024-07-30;2023-10-03;500.0;-500.0;1.0;801.0;2025-12-12;2023-10-03;811745;1.0;GARAGEM 02;GARAGEM 02;GARAGEM 02;39;0.99659297;TORRE 01;388932.8111483725
25017;1.0;1055212.7228625072;464.0;2025-02-07;2023-11-01;277.0;-277.0;1.0;741.0;2025-11-11;2023-11-01;811612;1.0;TORRE PAV 01;TORRE PAV 01;TORRE PAV 01;38;0.99935132;TORRE 01;1284951.1851972032
25017;1.0;997710.2228625071;448.0;2025-02-17;2023-11-27;280.0;-280.0;1.0;728.0;2025-11-24;2023-11-27;811611;1.0;TORRE PAV 02;TORRE PAV 02;TORRE PAV 02;37;0.99932093;TORRE 01;1227448.6851972027
25017;1.0;997710.2228625076;447.0;2025-02-25;2023-12-06;276.0;-276.0;1.0;723.0;2025-11-28;2023-12-06;811610;1.0;TORRE PAV 03;TORRE PAV 03;TORRE PAV 03;36;1.0;TORRE 01;1227448.685197203
25017;1.0;997710.2228625073;440.0;2025-03-05;2023-12-21;272.0;-272.0;1.0;712.0;2025-12-02;2023-12-21;811609;1.0;TORRE PAV 04;TORRE PAV 04;TORRE PAV 04;35;1.0;TORRE 01;1227448.6851972032
25017;1.0;997710.2228625072;426.0;2025-03-13;2024-01-12;266.0;-266.0;1.0;692.0;2025-12-04;2024-01-12;811608;1.0;TORRE PAV 05;TORRE PAV 05;TORRE PAV 05;34;1.0;TORRE 01;1227448.6851972032
25017;1.0;997710.2228625073;421.0;2025-03-21;2024-01-25;262.0;-262.0;1.0;683.0;2025-12-08;2024-01-25;811607;1.0;TORRE PAV 06;TORRE PAV 06;TORRE PAV 06;33;1.0;TORRE 01;1227448.685197203
25017;1.0;997710.2228625071;406.0;2025-03-31;2024-02-19;254.0;-254.0;1.0;660.0;2025-12-10;2024-02-19;811606;1.0;TORRE PAV 07;TORRE PAV 07;TORRE PAV 07;32;0.99951118;TORRE 01;1227448.6851972032
25017;1.0;997710.2228625072;403.0;2025-04-08;2024-03-01;248.0;-248.0;1.0;651.0;2025-12-12;2024-03-01;811605;1.0;TORRE PAV 08;TORRE PAV 08;TORRE PAV 08;31;0.99544405;TORRE 01;1227448.6851972027
25017;1.0;997710.2228625073;397.0;2025-04-16;2024-03-15;244.0;-244.0;1.0;641.0;2025-12-16;2024-03-15;811604;0.92;TORRE PAV 09;TORRE PAV 09;TORRE PAV 09;30;0.91941788;TORRE 01;1227448.685197203
25017;1.0;997710.2228625072;384.0;2025-04-28;2024-04-09;234.0;-234.0;1.0;618.0;2025-12-18;2024-04-09;811603;0.92;TORRE PAV 10;TORRE PAV 10;TORRE PAV 10;29;0.91797465;TORRE 01;1243422.2951962012
25017;1.0;268225.8878625074;43.0;2024-07-09;2024-05-27;416.0;-416.0;1.0;459.0;2025-08-29;2024-05-27;811600;1.0;TORRE COBERTURA;TORRE COBERTURA;TORRE COBERTURA;28;1.0;TORRE 01;292851.3481486174
25017;1.0;1107829.02;141.0;2024-12-19;2024-07-31;81.0;-59.0;1.0;200.0;2025-03-10;2024-08-22;811597;1.0;FACHADA - PANO 01 (SUL);FACHADA - PANO 01 (SUL);FACHADA - PANO 01 (SUL);27;1.0;TORRE 01;247627.43
25017;0.0;0.0;;;;;;0.0;456.0;2025-12-02;2024-09-02;941284;0.0;FACHADA - PANO 02 (NORTE);FACHADA - PANO 02 (NORTE);FACHADA - PANO 02 (NORTE);26;0.0;TORRE 01;0.0
25017;0.0;0.0;;;;;;0.0;123.0;2025-12-12;2025-08-11;1072012;0.0;FACHADA - PANO 02 (NORTE - CREMALHEIRA);FACHADA - PANO 02 (NORTE - CREMALHEIRA);FACHADA - PANO 02 (NORTE - CREMALHEIRA);25;0.0;TORRE 01;0.0
25017;1.0;493175.5599999999;338.0;2025-01-22;2024-02-19;324.0;-324.0;1.0;662.0;2025-12-12;2024-02-19;811595;1.0;EQUIPAMENTOS;EQUIPAMENTOS;EQUIPAMENTOS;24;1.0;TORRE 01;654301.96
25017;1.0;1107829.02;141.0;2024-12-19;2024-07-31;347.0;-325.0;1.0;466.0;2025-12-01;2024-08-22;811596;1.0;FACHADA - PANO 03 (OESTE);FACHADA - PANO 03 (OESTE);FACHADA - PANO 03 (OESTE);23;0.99859635;TORRE 01;247627.43
25017;0.0;0.0;;;;;;0.0;129.0;2025-06-05;2025-01-27;941285;0.0;FACHADA - PANO 04 (LESTE);FACHADA - PANO 04 (LESTE);FACHADA - PANO 04 (LESTE);22;0.0;TORRE 01;0.0
25017;0.0;0.0;;;;;;1.0;211.0;2026-01-08;2025-06-11;830024;0.0;RECEPÇÃO;RECEPÇÃO;RECEPÇÃO;22;0.0;ÁREA EXTERNA;4041.3043334268
25017;1.00000002;1693715.4;847.0;2025-04-28;2023-01-02;253.0;638.0;1.0;209.0;2026-01-06;2025-06-11;811591;0.0;ACADEMIA;ACADEMIA;ACADEMIA;22;0.0;ÁREA EXTERNA;4041.3043334268
25017;0.0;0.0;;;;;;1.0;211.0;2026-01-08;2025-06-11;830022;0.0;COWORKING;COWORKING;COWORKING;22;0.46728371;ÁREA EXTERNA;4041.3043334268
25017;0.0;0.0;;;;;;1.0;211.0;2026-01-08;2025-06-11;830027;0.0;LAVANDERIA;LAVANDERIA;LAVANDERIA;21;0.0;ÁREA EXTERNA;4041.3043334268
25017;0.0;0.0;;;;;;1.0;209.0;2026-01-06;2025-06-11;830028;0.0;APP SERVICE;APP SERVICE;APP SERVICE;20;1.0;ÁREA EXTERNA;4041.3043334268
25017;0.0;0.0;;;;;;1.0;212.0;2026-01-09;2025-06-11;830031;0.0;SAUNA;SAUNA;SAUNA;19;0.0;ÁREA EXTERNA;25759.1546667743
25017;0.0;0.0;6.0;2025-04-28;2025-04-22;169.0;-104.0;0.0;110.0;2025-10-14;2025-06-26;811593;0.0;LOJAS;LOJAS;LOJAS;18;0.0;ÁREA EXTERNA;0.0
25017;0.0;0.0;;;;;;1.0;176.0;2025-12-19;2025-06-26;830020;0.0;SPORTBAR;SPORTBAR;SPORTBAR;17;0.74152074;ÁREA EXTERNA;18471.0762084268
25017;0.0;0.0;;;;;;1.0;169.0;2025-12-12;2025-06-26;830026;0.0;PISCINA;PISCINA;PISCINA;16;1.0;ÁREA EXTERNA;6573.39
25017;0.0;0.0;;;;;;0.0;53.0;2026-01-16;2025-11-24;830112;0.0;PAISAGISMO;PAISAGISMO;PAISAGISMO;15;0.0;ÁREA EXTERNA;0.0
25017;0.0;0.0;847.0;2025-04-28;2023-01-02;;;0.0;;;;811963;0.0;INDIRETO - PLS;INDIRETO - PLS;INDIRETO - PLS;14;0.0;;0.0
25017;1.00000002;4639872.29;847.0;2025-04-28;2023-01-02;;;0.0;;;;811587;0.0;INDIRETO - SIENGE;INDIRETO - SIENGE;INDIRETO - SIENGE;14;0.0;;0.0
25017;0.0;0.0;;;;;;0.0;32.0;2026-01-16;2025-12-15;830113;0.0;DECORAÇÃO;DECORAÇÃO;DECORAÇÃO;14;0.0;ÁREA EXTERNA;0.0
25017;0.0;0.0;;;;;;0.0;39.0;2025-12-12;2025-11-03;1081473;0.0;LICENÇA OPERACIONAL ( LO );LICENÇA OPERACIONAL ( LO );LICENÇA OPERACIONAL ( LO );13;0.0;CONCESSINÁRIAS;0.0
25017;0.0;0.0;;;;;;0.0;84.0;2025-11-03;2025-08-11;1081474;0.0;BRK ( ÁGUA E ESGOTO);BRK ( ÁGUA E ESGOTO);BRK ( ÁGUA E ESGOTO);12;0.0;CONCESSINÁRIAS;0.0
25017;0.0;0.0;;;;;;0.0;70.0;2026-01-05;2025-10-27;1081475;0.0;ENERGIA ( EQUATORIAL );ENERGIA ( EQUATORIAL );ENERGIA ( EQUATORIAL );11;0.0;CONCESSINÁRIAS;0.0
25017;0.0;0.0;;;;;;0.0;168.0;2025-11-17;2025-06-02;1081476;0.0;VIGILÂNCIA SANITÁRIA;VIGILÂNCIA SANITÁRIA;VIGILÂNCIA SANITÁRIA;10;0.0;CONCESSINÁRIAS;0.0
